province_state,country_region,lat,long,dates,confirmed_cases,death_cases,recovered_cases
Reunion,France,-21.1151,55.5364,2020-05-18,446,0,62961
Saint Barthelemy,France,17.9,-62.8333,2020-05-18,6,0,459
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-05-18,1,0,13
St Martin,France,18.0708,-63.0501,2020-05-18,39,3,522
NA,France,46.2276,2.2137,2020-05-18,177554,28193,160281
NA,Gabon,-0.8037,11.6094,2020-05-18,1432,11,1998
NA,Gambia,13.4432,-15.3101,2020-05-18,24,1,1374
NA,Georgia,42.3154,43.3569,2020-05-18,701,12,17
NA,Germany,51.165690999999995,10.451526,2020-05-18,176551,8003,258
NA,Ghana,7.9465,-1.0232,2020-05-18,5735,29,1673
NA,Greece,39.0742,21.8243,2020-05-18,2836,165,42
NA,Grenada,12.1165,-61.678999999999995,2020-05-18,22,0,62
NA,Guatemala,15.7835,-90.2308,2020-05-18,1912,35,22
NA,Guinea,9.9456,-9.6966,2020-05-18,2796,16,2
NA,Guinea-Bissau,11.8037,-15.1804,2020-05-18,1032,4,468
NA,Guyana,4.860416000000001,-58.93018000000001,2020-05-18,124,10,1690
NA,Haiti,18.9712,-72.2852,2020-05-18,533,21,1791
NA,Holy See,41.9029,12.4534,2020-05-18,12,0,57692
NA,Honduras,15.2,-86.2419,2020-05-18,2798,146,5402
NA,Hungary,47.1625,19.5033,2020-05-18,3535,462,105801
NA,Iceland,64.9631,-19.0208,2020-05-18,1802,10,2738
NA,India,20.593684,78.96288,2020-05-18,100328,3156,21060
NA,Indonesia,-0.7893,113.9213,2020-05-18,18010,1191,14153
NA,Iran,32.427908,53.68804599999999,2020-05-18,122492,7057,140479
NA,Iraq,33.223191,43.679291,2020-05-18,3554,127,211
NA,Ireland,53.1424,-7.6921,2020-05-18,24200,1547,13413
NA,Israel,31.046051,34.851612,2020-05-18,16643,276,471
NA,Italy,41.87194,12.56738,2020-05-18,225886,32007,4352
NA,Jamaica,18.1096,-77.2975,2020-05-18,520,9,383
NA,Japan,36.204824,138.252924,2020-05-18,16259,796,10226
NA,Jordan,31.24,36.51,2020-05-18,629,9,785
NA,Kazakhstan,48.0196,66.9237,2020-05-18,6751,35,6117
NA,Kenya,-0.0236,37.9062,2020-05-18,912,50,980
NA,"Korea, South",35.907757000000004,127.766922,2020-05-18,11078,263,14
NA,Kosovo,42.602636,20.902977,2020-05-18,985,29,712
NA,Kuwait,29.311659999999996,47.481766,2020-05-18,15691,118,688
NA,Kyrgyzstan,41.20438,74.766098,2020-05-18,1216,14,0
NA,Laos,19.85627,102.495496,2020-05-18,19,0,139
NA,Latvia,56.8796,24.6032,2020-05-18,1009,19,39
NA,Lebanon,33.8547,35.8623,2020-05-18,931,26,81
NA,Lesotho,-29.61,28.2336,2020-05-18,1,0,1138
NA,Liberia,6.4280550000000005,-9.429499,2020-05-18,229,22,3767
NA,Libya,26.3351,17.228331,2020-05-18,65,3,0
NA,Liechtenstein,47.14,9.55,2020-05-18,82,1,142
NA,Lithuania,55.1694,23.8813,2020-05-18,1547,59,33
NA,Luxembourg,49.8153,6.1296,2020-05-18,3947,107,5945
NA,MS Zaandam,0,0,2020-05-18,9,2,144
NA,Madagascar,-18.766947,46.869107,2020-05-18,322,1,597
NA,Malawi,-13.2543,34.3015,2020-05-18,70,3,476
NA,Malaysia,4.210483999999999,101.975766,2020-05-18,6941,113,0
NA,Maldives,3.2028,73.2207,2020-05-18,1106,4,15
NA,Mali,17.570692,-3.996166000000001,2020-05-18,874,52,322
NA,Malta,35.9375,14.3754,2020-05-18,558,6,46979
NA,Marshall Islands,7.1315,171.1845,2020-05-18,0,0,3713
NA,Mauritania,21.0079,-10.9408,2020-05-18,81,4,90
NA,Mauritius,-20.348404,57.552152,2020-05-18,332,10,32
NA,Mexico,23.6345,-102.5528,2020-05-18,51633,5332,315
NA,Moldova,47.4116,28.3699,2020-05-18,6138,217,4703
NA,Monaco,43.7333,7.4167,2020-05-18,97,4,51
NA,Mongolia,46.8625,103.8467,2020-05-18,140,0,14
NA,Montenegro,42.708678000000006,19.374389999999998,2020-05-18,324,9,87
NA,Morocco,31.7917,-7.0926,2020-05-18,6952,192,95
NA,Mozambique,-18.665695,35.529562,2020-05-18,145,0,6
NA,Namibia,-22.9576,18.4904,2020-05-18,16,0,14
NA,Nepal,28.1667,84.25,2020-05-18,375,2,59
Aruba,Netherlands,12.5211,-69.9683,2020-05-18,101,3,0
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-05-18,6,0,1456
Curacao,Netherlands,12.1696,-68.99,2020-05-18,16,1,199
Sint Maarten,Netherlands,18.0425,-63.0548,2020-05-18,77,15,783
NA,Netherlands,52.1326,5.2913,2020-05-18,44141,5694,2263
NA,New Zealand,-40.9006,174.886,2020-05-18,1499,21,1422
NA,Nicaragua,12.865416,-85.207229,2020-05-18,25,8,7727
NA,Niger,17.607789,8.081666,2020-05-18,909,55,1933
NA,Nigeria,9.082,8.6753,2020-05-18,6175,191,17482
NA,North Macedonia,41.6086,21.7453,2020-05-18,1817,104,6279
NA,Norway,60.472,8.4689,2020-05-18,8257,233,8
NA,Oman,21.512583,55.923255000000005,2020-05-18,5379,25,307
NA,Pakistan,30.3753,69.3451,2020-05-18,43966,939,49795
NA,Panama,8.538,-80.7821,2020-05-18,9726,279,3249
NA,Papua New Guinea,-6.314993,143.95555,2020-05-18,8,0,9194
NA,Paraguay,-23.4425,-58.4438,2020-05-18,788,11,17549
NA,Peru,-9.19,-75.0152,2020-05-18,94933,2789,9170
NA,Philippines,12.879721,121.774017,2020-05-18,12718,831,11399
NA,Poland,51.9194,19.1451,2020-05-18,18885,936,113299
NA,Portugal,39.3999,-8.2245,2020-05-18,29209,1231,237
NA,Qatar,25.3548,51.1839,2020-05-18,33969,15,15
NA,Romania,45.9432,24.9668,2020-05-18,17036,1120,18
NA,Russia,61.52401,105.318756,2020-05-18,290678,2722,14
NA,Rwanda,-1.9403,29.8739,2020-05-18,297,0,266
NA,Saint Kitts and Nevis,17.357822,-62.782998,2020-05-18,15,0,4
NA,Saint Lucia,13.9094,-60.9789,2020-05-18,18,0,43520
NA,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-05-18,17,0,1456
NA,San Marino,43.9424,12.4578,2020-05-18,654,41,5857
NA,Sao Tome and Principe,0.1864,6.6131,2020-05-18,246,7,11
NA,Saudi Arabia,23.885942,45.079162,2020-05-18,57345,320,241
NA,Senegal,14.4974,-14.4524,2020-05-18,2544,26,14876
NA,Serbia,44.0165,21.0059,2020-05-18,10699,231,1301
NA,Seychelles,-4.6796,55.492,2020-05-18,11,0,1340
NA,Sierra Leone,8.460555000000001,-11.779889,2020-05-18,519,33,0
NA,Singapore,1.2833,103.8333,2020-05-18,28343,22,204
NA,Slovakia,48.669,19.699,2020-05-18,1495,28,11100
NA,Slovenia,46.1512,14.9955,2020-05-18,1466,104,6
NA,Solomon Islands,-9.6457,160.1562,2020-05-18,0,0,150376
NA,Somalia,5.152149,46.199616,2020-05-18,1455,57,674
NA,South Africa,-30.5595,22.9375,2020-05-18,16433,286,458
NA,South Sudan,6.877000000000001,31.307,2020-05-18,290,4,9
NA,Spain,40.463667,-3.74922,2020-05-18,231606,27709,0
NA,Sri Lanka,7.873054,80.77179699999999,2020-05-18,992,9,28100
NA,Sudan,12.8628,30.2176,2020-05-18,2591,105,41
NA,Suriname,3.9193,-56.0278,2020-05-18,11,1,414
NA,Sweden,60.128161,18.643501,2020-05-18,31151,4096,1301
NA,Switzerland,46.8182,8.2275,2020-05-18,30597,1886,183
NA,Syria,34.802075,38.996815000000005,2020-05-18,58,3,2921
NA,Taiwan*,23.7,121,2020-05-18,440,7,24
NA,Tajikistan,38.861,71.2761,2020-05-18,1729,41,141
NA,Tanzania,-6.369028,34.888822,2020-05-18,509,21,108
NA,Thailand,15.870032,100.992541,2020-05-18,3031,56,917
NA,Timor-Leste,-8.874217,125.727539,2020-05-18,24,0,118694
NA,Togo,8.6195,0.8248,2020-05-18,330,12,366736
NA,Trinidad and Tobago,10.6918,-61.2225,2020-05-18,116,8,68
NA,Tunisia,33.886917,9.537499,2020-05-18,1043,46,7108
NA,Turkey,38.9637,35.2433,2020-05-18,150593,4171,15056
NA,US,40,-100,2020-05-18,1514960,93669,3
NA,Uganda,1.373333,32.290275,2020-05-18,248,0,81
NA,Ukraine,48.3794,31.1656,2020-05-18,18616,535,6
NA,United Arab Emirates,23.424076,53.847818,2020-05-18,24190,224,61
Anguilla,United Kingdom,18.2206,-63.068600000000004,2020-05-18,3,0,517
Bermuda,United Kingdom,32.3078,-64.7505,2020-05-18,125,9,13
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-05-18,8,1,147
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-05-18,94,1,303
Channel Islands,United Kingdom,49.3723,-2.3644,2020-05-18,555,43,10
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-05-18,13,0,10
Gibraltar,United Kingdom,36.1408,-5.3536,2020-05-18,147,0,0
Isle of Man,United Kingdom,54.2361,-4.5481,2020-05-18,335,24,618
Montserrat,United Kingdom,16.742498,-62.187366,2020-05-18,11,1,2565
Turks and Caicos Islands,United Kingdom,21.694000000000003,-71.7979,2020-05-18,12,1,262
NA,United Kingdom,55.3781,-3.4360000000000004,2020-05-18,232506,33966,267
NA,Uruguay,-32.5228,-55.7658,2020-05-18,737,20,357
NA,Uzbekistan,41.377491,64.585262,2020-05-18,2791,13,6
NA,Venezuela,6.4238,-66.5897,2020-05-18,618,10,10
NA,Vietnam,14.058324,108.277199,2020-05-18,324,0,336
NA,West Bank and Gaza,31.9522,35.2332,2020-05-18,388,2,25
NA,Western Sahara,24.2155,-12.8858,2020-05-18,6,0,1097
NA,Yemen,15.552727,48.516388,2020-05-18,130,20,795
NA,Zambia,-13.133897,27.849332,2020-05-18,761,7,4747
NA,Zimbabwe,-19.015438,29.154857,2020-05-18,46,4,663
NA,Afghanistan,33.93911,67.709953,2020-05-19,7653,178,18
NA,Albania,41.1533,20.1683,2020-05-19,949,31,19
NA,Algeria,28.0339,1.6596,2020-05-19,7377,561,3999
NA,Andorra,42.5063,1.5218,2020-05-19,761,51,3145
NA,Angola,-11.2027,17.8739,2020-05-19,52,3,104
NA,Antigua and Barbuda,17.0608,-61.7964,2020-05-19,25,3,2661
NA,Argentina,-38.4161,-63.6167,2020-05-19,8809,393,29
NA,Armenia,40.0691,45.0382,2020-05-19,5041,64,1039
Australian Capital Territory,Australia,-35.4735,149.0124,2020-05-19,107,3,435
New South Wales,Australia,-33.8688,151.2093,2020-05-19,3081,47,202
Northern Territory,Australia,-12.4634,130.8456,2020-05-19,29,0,1533
Queensland,Australia,-27.4698,153.0251,2020-05-19,1058,6,549
South Australia,Australia,-34.9285,138.6007,2020-05-19,439,4,15138
Tasmania,Australia,-42.8821,147.3272,2020-05-19,228,13,2741
Victoria,Australia,-37.8136,144.9631,2020-05-19,1573,18,46
Western Australia,Australia,-31.9505,115.8605,2020-05-19,557,9,4753
NA,Austria,47.5162,14.5501,2020-05-19,16321,632,7334
NA,Azerbaijan,40.1431,47.5769,2020-05-19,3518,41,71
NA,Bahamas,25.025885,-78.035889,2020-05-19,96,11,14449
NA,Bahrain,26.0275,50.55,2020-05-19,7532,12,15297
NA,Bangladesh,23.685,90.3563,2020-05-19,25121,370,16
NA,Barbados,13.1939,-59.5432,2020-05-19,90,7,84
NA,Belarus,53.7098,27.9534,2020-05-19,31508,175,6
NA,Belgium,50.8333,4.469936,2020-05-19,55791,9108,647
NA,Belize,17.1899,-88.4976,2020-05-19,18,2,1696
NA,Benin,9.3077,2.3158,2020-05-19,130,2,19
NA,Bhutan,27.5142,90.4336,2020-05-19,21,0,153833
NA,Bolivia,-16.2902,-63.5887,2020-05-19,4481,189,137
NA,Bosnia and Herzegovina,43.9159,17.6791,2020-05-19,2321,134,862
NA,Botswana,-22.3285,24.6849,2020-05-19,25,1,672
NA,Brazil,-14.235,-51.9253,2020-05-19,271885,17983,123
NA,Brunei,4.5353,114.7277,2020-05-19,141,1,20
NA,Bulgaria,42.7339,25.4858,2020-05-19,2259,112,155
NA,Burkina Faso,12.2383,-1.5616,2020-05-19,796,51,122
NA,Burma,21.9162,95.956,2020-05-19,193,6,1865
NA,Burundi,-3.3731,29.9189,2020-05-19,42,1,44651
NA,Cabo Verde,16.5388,-23.0418,2020-05-19,335,3,22
NA,Cambodia,11.55,104.9167,2020-05-19,122,0,244
NA,Cameroon,3.848,11.5021,2020-05-19,3529,140,29302
Alberta,Canada,53.9333,-116.5765,2020-05-19,6716,128,985
British Columbia,Canada,53.7267,-127.6476,2020-05-19,2446,146,581
Diamond Princess,Canada,0,0,2020-05-19,1,1,573
Grand Princess,Canada,0,0,2020-05-19,13,0,355
Manitoba,Canada,53.7609,-98.8139,2020-05-19,290,7,137
New Brunswick,Canada,46.5653,-66.4619,2020-05-19,120,0,1581
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-05-19,260,3,252
Northwest Territories,Canada,64.8255,-124.8457,2020-05-19,5,0,145
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-05-19,1044,56,162
Ontario,Canada,51.2538,-85.3232,2020-05-19,24755,2032,322
Prince Edward Island,Canada,46.5107,-63.4168,2020-05-19,27,0,932
Quebec,Canada,52.9399,-73.5491,2020-05-19,44206,3648,1254
Saskatchewan,Canada,52.9399,-106.4509,2020-05-19,599,7,1030
Yukon,Canada,64.2823,-135,2020-05-19,11,0,63617
NA,Central African Republic,6.6111,20.9394,2020-05-19,366,0,1015
NA,Chad,15.4542,18.7322,2020-05-19,545,56,204
NA,Chile,-35.6751,-71.543,2020-05-19,58167,509,653
Anhui,China,31.8257,117.2264,2020-05-19,991,6,936
Beijing,China,40.1824,116.4142,2020-05-19,593,9,128
Chongqing,China,30.0572,107.874,2020-05-19,579,6,147
Fujian,China,26.0789,117.9874,2020-05-19,356,1,45
Gansu,China,35.7518,104.2861,2020-05-19,139,2,75
Guangdong,China,23.3417,113.4244,2020-05-19,1590,8,18
Guangxi,China,23.8298,108.7881,2020-05-19,254,2,305
Guizhou,China,26.8154,106.8748,2020-05-19,147,2,780
Hainan,China,19.1959,109.7453,2020-05-19,169,6,652
Hebei,China,39.549,116.1306,2020-05-19,328,6,198
Heilongjiang,China,47.861999999999995,127.7615,2020-05-19,945,13,558
Henan,China,37.8957,114.9042,2020-05-19,1276,22,188
Hong Kong,China,22.3,114.2,2020-05-19,1055,4,1
Hubei,China,30.9756,112.2707,2020-05-19,68135,4512,73
Hunan,China,27.6104,111.7088,2020-05-19,1019,4,183
Inner Mongolia,China,44.0935,113.9448,2020-05-19,216,1,1267
Jiangsu,China,32.9711,119.455,2020-05-19,653,0,5265
Jiangxi,China,27.614,115.7221,2020-05-19,937,1,21
Jilin,China,43.6661,126.1923,2020-05-19,151,2,147
Liaoning,China,41.2956,122.6085,2020-05-19,149,2,337
Macau,China,22.1667,113.55,2020-05-19,45,0,628
Ningxia,China,37.2692,106.1655,2020-05-19,75,0,1257
Qinghai,China,35.7452,95.9956,2020-05-19,18,0,2035
Shaanxi,China,35.1917,108.8701,2020-05-19,308,3,1704
Shandong,China,36.3427,118.1498,2020-05-19,788,7,594
Shanghai,China,31.202,121.4491,2020-05-19,666,7,6182
Shanxi,China,37.5777,112.2922,2020-05-19,198,0,187
Sichuan,China,30.6171,102.7103,2020-05-19,561,3,11
Tianjin,China,39.3054,117.323,2020-05-19,192,3,9964
Tibet,China,31.6927,88.0924,2020-05-19,1,0,651
Xinjiang,China,41.1129,85.2401,2020-05-19,76,3,1079
Yunnan,China,24.974,101.487,2020-05-19,185,2,16
Zhejiang,China,29.1832,120.0934,2020-05-19,1268,1,8285
NA,Colombia,4.5709,-74.2973,2020-05-19,16935,613,18003
NA,Comoros,-11.6455,43.3333,2020-05-19,11,1,4900
NA,Congo (Brazzaville),-0.228,15.8277,2020-05-19,420,15,772
NA,Congo (Kinshasa),-4.0383,21.7587,2020-05-19,1629,61,165
NA,Costa Rica,9.7489,-83.7534,2020-05-19,882,10,39
NA,Cote d'Ivoire,7.54,-5.5471,2020-05-19,2153,28,1538
NA,Croatia,45.1,15.2,2020-05-19,2232,96,158
NA,Cuba,21.521757,-77.78116700000001,2020-05-19,1887,79,159
NA,Cyprus,35.1264,33.4299,2020-05-19,918,17,15
NA,Czechia,49.8175,15.473,2020-05-19,8647,302,5100
Faroe Islands,Denmark,61.8926,-6.9118,2020-05-19,187,0,146
Greenland,Denmark,71.7069,-42.6043,2020-05-19,11,0,60
NA,Denmark,56.2639,9.5018,2020-05-19,11044,551,115
NA,Diamond Princess,0,0,2020-05-19,712,13,91
NA,Djibouti,11.8251,42.5903,2020-05-19,1618,7,894
NA,Dominica,15.415,-61.371,2020-05-19,16,0,18
NA,Dominican Republic,18.7357,-70.1627,2020-05-19,13223,441,411
NA,Ecuador,-1.8312,-78.1834,2020-05-19,34151,2839,6
NA,Egypt,26.820553000000004,30.802497999999996,2020-05-19,13484,659,1
NA,El Salvador,13.7942,-88.8965,2020-05-19,1498,30,33
NA,Equatorial Guinea,1.6508,10.2679,2020-05-19,825,7,63542
NA,Eritrea,15.1794,39.7823,2020-05-19,39,0,562
NA,Estonia,58.5953,25.0136,2020-05-19,1791,64,17
NA,Eswatini,-26.5225,31.4659,2020-05-19,208,2,526
NA,Ethiopia,9.145,40.4897,2020-05-19,365,5,161199
NA,Fiji,-17.7134,178.065,2020-05-19,18,0,2070
NA,Finland,61.92411,25.748151,2020-05-19,6399,301,1374
French Guiana,France,3.9339,-53.1258,2020-05-19,218,1,18
French Polynesia,France,-17.6797,149.4068,2020-05-19,60,0,274
Guadeloupe,France,16.265,-61.551,2020-05-19,155,13,1673
Martinique,France,14.6415,-61.0242,2020-05-19,192,14,42
Mayotte,France,-12.8275,45.166244,2020-05-19,1370,18,62
New Caledonia,France,-20.904304999999997,165.618042,2020-05-19,18,0,22
Reunion,France,-21.1151,55.5364,2020-05-19,446,0,2
Saint Barthelemy,France,17.9,-62.8333,2020-05-19,6,0,473
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-05-19,1,0,1711
St Martin,France,18.0708,-63.0501,2020-05-19,39,3,1791
NA,France,46.2276,2.2137,2020-05-19,178428,27976,60706
NA,Gabon,-0.8037,11.6094,2020-05-19,1502,12,5642
NA,Gambia,13.4432,-15.3101,2020-05-19,24,1,107713
NA,Georgia,42.3154,43.3569,2020-05-19,707,12,2811
NA,Germany,51.165690999999995,10.451526,2020-05-19,177778,8081,21060
NA,Ghana,7.9465,-1.0232,2020-05-19,6096,31,14307
NA,Greece,39.0742,21.8243,2020-05-19,2840,165,141981
NA,Grenada,12.1165,-61.678999999999995,2020-05-19,22,0,238
NA,Guatemala,15.7835,-90.2308,2020-05-19,2133,43,13612
NA,Guinea,9.9456,-9.6966,2020-05-19,2863,18,479
NA,Guinea-Bissau,11.8037,-15.1804,2020-05-19,1038,6,4515
NA,Guyana,4.860416000000001,-58.93018000000001,2020-05-19,125,10,402
NA,Haiti,18.9712,-72.2852,2020-05-19,533,21,10275
NA,Holy See,41.9029,12.4534,2020-05-19,12,0,791
NA,Honduras,15.2,-86.2419,2020-05-19,2955,147,6621
NA,Hungary,47.1625,19.5033,2020-05-19,3556,467,992
NA,Iceland,64.9631,-19.0208,2020-05-19,1802,10,14
NA,India,20.593684,78.96288,2020-05-19,106475,3302,712
NA,Indonesia,-0.7893,113.9213,2020-05-19,18496,1221,688
NA,Iran,32.427908,53.68804599999999,2020-05-19,124603,7119,0
NA,Iraq,33.223191,43.679291,2020-05-19,3611,131,141
NA,Ireland,53.1424,-7.6921,2020-05-19,24251,1561,40
NA,Israel,31.046051,34.851612,2020-05-19,16659,278,81
NA,Italy,41.87194,12.56738,2020-05-19,226699,32169,1138
NA,Jamaica,18.1096,-77.2975,2020-05-19,520,9,3781
NA,Japan,36.204824,138.252924,2020-05-19,16287,805,0
NA,Jordan,31.24,36.51,2020-05-19,649,9,147
NA,Kazakhstan,48.0196,66.9237,2020-05-19,6751,35,33
NA,Kenya,-0.0236,37.9062,2020-05-19,963,50,5979
NA,"Korea, South",35.907757000000004,127.766922,2020-05-19,11110,263,155
NA,Kosovo,42.602636,20.902977,2020-05-19,988,29,604
NA,Kuwait,29.311659999999996,47.481766,2020-05-19,16764,121,485
NA,Kyrgyzstan,41.20438,74.766098,2020-05-19,1243,14,0
NA,Laos,19.85627,102.495496,2020-05-19,19,0,15
NA,Latvia,56.8796,24.6032,2020-05-19,1012,21,322
NA,Lebanon,33.8547,35.8623,2020-05-19,954,26,49452
NA,Lesotho,-29.61,28.2336,2020-05-19,1,0,3802
NA,Liberia,6.4280550000000005,-9.429499,2020-05-19,233,23,90
NA,Libya,26.3351,17.228331,2020-05-19,68,3,33
NA,Liechtenstein,47.14,9.55,2020-05-19,82,1,315
NA,Lithuania,55.1694,23.8813,2020-05-19,1562,60,4774
NA,Luxembourg,49.8153,6.1296,2020-05-19,3958,109,71
NA,MS Zaandam,0,0,2020-05-19,9,2,14
NA,Madagascar,-18.766947,46.869107,2020-05-19,326,2,112
NA,Malawi,-13.2543,34.3015,2020-05-19,70,3,95
NA,Malaysia,4.210483999999999,101.975766,2020-05-19,6978,114,6
NA,Maldives,3.2028,73.2207,2020-05-19,1143,4,14
NA,Mali,17.570692,-3.996166000000001,2020-05-19,901,53,59
NA,Malta,35.9375,14.3754,2020-05-19,569,6,0
NA,Marshall Islands,7.1315,171.1845,2020-05-19,0,0,1461
NA,Mauritania,21.0079,-10.9408,2020-05-19,131,4,199
NA,Mauritius,-20.348404,57.552152,2020-05-19,332,10,786
NA,Mexico,23.6345,-102.5528,2020-05-19,54346,5666,2311
NA,Moldova,47.4116,28.3699,2020-05-19,6340,221,1439
NA,Monaco,43.7333,7.4167,2020-05-19,97,4,7727
NA,Mongolia,46.8625,103.8467,2020-05-19,140,0,1933
NA,Montenegro,42.708678000000006,19.374389999999998,2020-05-19,324,9,18314
NA,Morocco,31.7917,-7.0926,2020-05-19,7023,193,6279
NA,Mozambique,-18.665695,35.529562,2020-05-19,146,0,8
NA,Namibia,-22.9576,18.4904,2020-05-19,16,0,344
NA,Nepal,28.1667,84.25,2020-05-19,402,2,50949
Aruba,Netherlands,12.5211,-69.9683,2020-05-19,101,3,3323
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-05-19,6,0,9276
Curacao,Netherlands,12.1696,-68.99,2020-05-19,16,1,17822
Sint Maarten,Netherlands,18.0425,-63.0548,2020-05-19,77,15,10363
NA,Netherlands,52.1326,5.2913,2020-05-19,44249,5715,11630
NA,New Zealand,-40.9006,174.886,2020-05-19,1503,21,118798
NA,Nicaragua,12.865416,-85.207229,2020-05-19,254,17,238
NA,Niger,17.607789,8.081666,2020-05-19,914,55,15
NA,Nigeria,9.082,8.6753,2020-05-19,6401,192,18
NA,North Macedonia,41.6086,21.7453,2020-05-19,1839,106,14
NA,Norway,60.472,8.4689,2020-05-19,8267,233,270
NA,Oman,21.512583,55.923255000000005,2020-05-19,5671,27,4
NA,Pakistan,30.3753,69.3451,2020-05-19,45898,985,45668
NA,Panama,8.538,-80.7821,2020-05-19,9867,281,1515
NA,Papua New Guinea,-6.314993,143.95555,2020-05-19,8,0,5920
NA,Paraguay,-23.4425,-58.4438,2020-05-19,829,11,11
NA,Peru,-9.19,-75.0152,2020-05-19,99483,2914,293
NA,Philippines,12.879721,121.774017,2020-05-19,12942,837,15738
NA,Poland,51.9194,19.1451,2020-05-19,19268,948,1307
NA,Portugal,39.3999,-8.2245,2020-05-19,29432,1247,1346
NA,Qatar,25.3548,51.1839,2020-05-19,35606,15,0
NA,Romania,45.9432,24.9668,2020-05-19,17191,1137,235
NA,Russia,61.52401,105.318756,2020-05-19,299941,2837,11917
NA,Rwanda,-1.9403,29.8739,2020-05-19,308,0,6
NA,Saint Kitts and Nevis,17.357822,-62.782998,2020-05-19,15,0,150376
NA,Saint Lucia,13.9094,-60.9789,2020-05-19,18,0,695
NA,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-05-19,17,0,503
NA,San Marino,43.9424,12.4578,2020-05-19,655,41,9
NA,Sao Tome and Principe,0.1864,6.6131,2020-05-19,251,8,0
NA,Saudi Arabia,23.885942,45.079162,2020-05-19,59854,329,28200
NA,Senegal,14.4974,-14.4524,2020-05-19,2617,30,41
NA,Serbia,44.0165,21.0059,2020-05-19,10733,234,415
NA,Seychelles,-4.6796,55.492,2020-05-19,11,0,1395
NA,Sierra Leone,8.460555000000001,-11.779889,2020-05-19,534,33,183
NA,Singapore,1.2833,103.8333,2020-05-19,28794,22,2928
NA,Slovakia,48.669,19.699,2020-05-19,1495,28,24
NA,Slovenia,46.1512,14.9955,2020-05-19,1467,104,161
NA,Solomon Islands,-9.6457,160.1562,2020-05-19,0,0,108
NA,Somalia,5.152149,46.199616,2020-05-19,1502,59,919
NA,South Africa,-30.5595,22.9375,2020-05-19,17200,312,120015
NA,South Sudan,6.877000000000001,31.307,2020-05-19,290,4,379157
NA,Spain,40.463667,-3.74922,2020-05-19,232037,27778,69
NA,Sri Lanka,7.873054,80.77179699999999,2020-05-19,1027,9,7234
NA,Sudan,12.8628,30.2176,2020-05-19,2728,111,15657
NA,Suriname,3.9193,-56.0278,2020-05-19,11,1,3
NA,Sweden,60.128161,18.643501,2020-05-19,31818,4150,89
NA,Switzerland,46.8182,8.2275,2020-05-19,30618,1891,6
NA,Syria,34.802075,38.996815000000005,2020-05-19,58,3,61
NA,Taiwan*,23.7,121,2020-05-19,440,7,517
NA,Tajikistan,38.861,71.2761,2020-05-19,1936,41,13
NA,Tanzania,-6.369028,34.888822,2020-05-19,509,21,147
NA,Thailand,15.870032,100.992541,2020-05-19,3033,56,305
NA,Timor-Leste,-8.874217,125.727539,2020-05-19,24,0,10
NA,Togo,8.6195,0.8248,2020-05-19,338,12,10
NA,Trinidad and Tobago,10.6918,-61.2225,2020-05-19,116,8,0
NA,Tunisia,33.886917,9.537499,2020-05-19,1044,47,629
NA,Turkey,38.9637,35.2433,2020-05-19,151615,4199,2607
NA,US,40,-100,2020-05-19,1535992,95195,302
NA,Uganda,1.373333,32.290275,2020-05-19,260,0,272
NA,Ukraine,48.3794,31.1656,2020-05-19,18876,548,357
NA,United Arab Emirates,23.424076,53.847818,2020-05-19,25063,227,6
Anguilla,United Kingdom,18.2206,-63.068600000000004,2020-05-19,3,0,10
Bermuda,United Kingdom,32.3078,-64.7505,2020-05-19,125,9,336
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-05-19,8,1,25
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-05-19,111,1,1128
Channel Islands,United Kingdom,49.3723,-2.3644,2020-05-19,555,44,803
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-05-19,13,0,4918
Gibraltar,United Kingdom,36.1408,-5.3536,2020-05-19,147,0,676
Isle of Man,United Kingdom,54.2361,-4.5481,2020-05-19,335,24,18
Montserrat,United Kingdom,16.742498,-62.187366,2020-05-19,11,1,19
Turks and Caicos Islands,United Kingdom,21.694000000000003,-71.7979,2020-05-19,12,1,4167
